INFO: Running with entropic power schedule (0xFF, 100).
INFO: Seed: 2050089571
INFO: Loaded 1 modules   (512 inline 8-bit counters): 512 [0x138050000, 0x138050200), 
INFO: Loaded 1 PC tables (512 PCs): 512 [0x11d000000,0x11d002000), 
INFO: -max_len is not provided; libFuzzer will not generate inputs larger than 4096 bytes
INFO: A corpus is not provided, starting from an empty corpus
#2	INITED exec/s: 2 rss: 261Mb
WARNING: no interesting inputs were found so far. Is the code instrumented for coverage?
This may also happen if the target rejected all inputs we tried so far
#4	pulse  corp: 1/1b lim: 4 exec/s: 2 rss: 289Mb
#8	pulse  corp: 1/1b lim: 4 exec/s: 2 rss: 289Mb
#16	pulse  corp: 1/1b lim: 4 exec/s: 2 rss: 289Mb
#43178	NEW    cov: 94 ft: 656 corp: 224/5148b lim: 86 exec/s: 2 rss: 382Mb L: 63/73 MS: 4 ShuffleBytes-PersAutoDict-ShuffleBytes-ChangeBinInt- DE: "\001\000\000\000\000\000\000\000"-
#44244	REDUCE cov: 94 ft: 656 corp: 224/5147b lim: 92 exec/s: 2 rss: 382Mb L: 37/73 MS: 1 EraseBytes-
#44430	REDUCE cov: 94 ft: 656 corp: 224/5146b lim: 92 exec/s: 2 rss: 382Mb L: 41/73 MS: 1 EraseBytes-
#44676	REDUCE cov: 94 ft: 656 corp: 224/5144b lim: 92 exec/s: 2 rss: 382Mb L: 69/73 MS: 1 EraseBytes-
#44835	REDUCE cov: 94 ft: 656 corp: 224/5143b lim: 92 exec/s: 2 rss: 382Mb L: 17/73 MS: 4 InsertByte-EraseBytes-CopyPart-CopyPart-
#45427	REDUCE cov: 94 ft: 656 corp: 224/5142b lim: 92 exec/s: 2 rss: 382Mb L: 62/73 MS: 2 InsertByte-EraseBytes-
#46298	REDUCE cov: 94 ft: 656 corp: 224/5141b lim: 98 exec/s: 2 rss: 382Mb L: 32/73 MS: 1 EraseBytes-
#46435	REDUCE cov: 94 ft: 656 corp: 224/5137b lim: 98 exec/s: 2 rss: 382Mb L: 34/73 MS: 2 ChangeBit-EraseBytes-
#46966	REDUCE cov: 94 ft: 656 corp: 224/5128b lim: 98 exec/s: 2 rss: 382Mb L: 36/73 MS: 1 EraseBytes-
#47078	NEW    cov: 94 ft: 657 corp: 225/5225b lim: 98 exec/s: 2 rss: 382Mb L: 97/97 MS: 2 CopyPart-CopyPart-
#47211	REDUCE cov: 94 ft: 657 corp: 225/5224b lim: 98 exec/s: 2 rss: 382Mb L: 31/97 MS: 3 ChangeBinInt-ShuffleBytes-EraseBytes-
#47843	REDUCE cov: 94 ft: 657 corp: 225/5219b lim: 104 exec/s: 2 rss: 382Mb L: 39/97 MS: 2 InsertByte-EraseBytes-
#47911	NEW    cov: 94 ft: 658 corp: 226/5307b lim: 104 exec/s: 2 rss: 382Mb L: 88/97 MS: 3 ChangeBinInt-ChangeBinInt-CopyPart-
#48384	REDUCE cov: 94 ft: 658 corp: 226/5306b lim: 104 exec/s: 2 rss: 382Mb L: 20/97 MS: 3 CopyPart-ChangeBinInt-EraseBytes-
#48820	REDUCE cov: 94 ft: 658 corp: 226/5305b lim: 104 exec/s: 2 rss: 382Mb L: 29/97 MS: 1 EraseBytes-
#52642	REDUCE cov: 94 ft: 658 corp: 226/5299b lim: 135 exec/s: 2 rss: 382Mb L: 32/97 MS: 2 ChangeByte-EraseBytes-
#53989	REDUCE cov: 94 ft: 669 corp: 227/5435b lim: 142 exec/s: 2 rss: 382Mb L: 136/136 MS: 2 ChangeBit-InsertRepeatedBytes-
#54405	REDUCE cov: 94 ft: 669 corp: 227/5432b lim: 142 exec/s: 2 rss: 382Mb L: 36/136 MS: 1 EraseBytes-
#54441	REDUCE cov: 94 ft: 669 corp: 227/5430b lim: 142 exec/s: 2 rss: 382Mb L: 34/136 MS: 1 EraseBytes-
#54447	REDUCE cov: 94 ft: 669 corp: 227/5429b lim: 142 exec/s: 2 rss: 382Mb L: 16/136 MS: 1 EraseBytes-
#55104	REDUCE cov: 94 ft: 669 corp: 227/5425b lim: 142 exec/s: 1 rss: 382Mb L: 32/136 MS: 2 ChangeBinInt-EraseBytes-
#55776	REDUCE cov: 94 ft: 669 corp: 227/5422b lim: 142 exec/s: 1 rss: 382Mb L: 31/136 MS: 2 CrossOver-EraseBytes-
#56424	REDUCE cov: 94 ft: 669 corp: 227/5415b lim: 142 exec/s: 1 rss: 382Mb L: 31/136 MS: 3 ChangeBinInt-ShuffleBytes-EraseBytes-
#57730	REDUCE cov: 94 ft: 669 corp: 227/5412b lim: 149 exec/s: 1 rss: 382Mb L: 59/136 MS: 1 EraseBytes-
#58682	REDUCE cov: 94 ft: 669 corp: 227/5411b lim: 156 exec/s: 1 rss: 382Mb L: 17/136 MS: 2 InsertByte-EraseBytes-
==15424== ERROR: libFuzzer: fuzz target exited
SUMMARY: libFuzzer: fuzz target exited
MS: 3 ChangeBinInt-ShuffleBytes-InsertRepeatedBytes-; base unit: dbb7c9840564089935ce13ead6f03488f634d48e
0x0,0xc,0xb9,0xb9,0xb9,0x8f,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0x8a,0xf5,0xf5,0xf5,0xf5,0x8f,0x14,
\000\014\271\271\271\217\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\212\365\365\365\365\217\024
artifact_prefix='./'; Test unit written to ./crash-728bc162d8a506418055b138354fdeb3fe74ceb1
Base64: AAy5ubmPioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqKioqK9fX19Y8U
